lambda,h0,topology,initial_condition,defect_representation,commitment_law,block_factor,target_probability,max_real_transient_eigenvalue,transient_extinction_verified,minimum_expected_residence,all_states_positive_residence,all_states_residence_above_tolerance,minimum_schur_footprint,all_states_nonzero_schur_footprint,causal_probe_count,positive_causal_count,negative_causal_count,near_zero_causal_count,positive_causal_fraction,median_causal_effect,mean_absolute_causal_effect,max_absolute_causal_effect,min_causal_effect,max_causal_effect
1.0,0.02,path,left_boundary,log,exponential,0.05,0.06830519851146828,-0.011181291196791825,True,0.13277170908465374,True,True,0.969824156337438,True,33,9,24,0,0.2727272727272727,-7.655909333938171e-05,0.01364141422713152,0.044990378711232445,-0.026769916795458107,0.044990378711232445
2.0,0.1,path,left_boundary,log,exponential,0.05,0.05885936036753665,-0.028385308633995725,True,0.0012605272105654876,True,True,0.9157973599761225,True,33,9,24,0,0.2727272727272727,-7.080392130237589e-07,0.014521282359066844,0.050855334434894,-0.02321510091300577,0.050855334434894
0.5,0.02,path,left_boundary,bounded,exponential,0.05,0.06569871547441343,-0.012534639842223819,True,0.3141490354601321,True,True,1.0122129401800257,True,33,9,24,0,0.2727272727272727,-0.0007281046110759054,0.01485284386715962,0.04364983578166508,-0.03176957571333536,0.04364983578166508
1.0,0.1,path,left_boundary,bounded,exponential,0.05,0.06271531377573428,-0.032473133736665064,True,0.00708621578326598,True,True,0.9888908982024516,True,33,9,24,0,0.2727272727272727,-4.904504881089733e-05,0.015704881373560915,0.05392335568592203,-0.02530849104719586,0.05392335568592203
4.0,0.02,path,left_boundary,bounded,exponential,0.05,0.6473804084075205,-0.008023974747127372,True,0.15667530828916562,True,True,0.9459885838299538,True,33,9,24,0,0.2727272727272727,-2.0564446494564237e-06,0.01792878476162885,0.11224248206456267,-0.01243309524668279,0.11224248206456267
2.0,0.02,path,left_boundary,log,exponential,0.05,0.12481006101163121,-0.01085504267231862,True,0.02938548630998888,True,True,0.9161736251327843,True,33,9,24,0,0.2727272727272727,-1.2338938789324683e-06,0.019448363162475238,0.07178871724884103,-0.02980737874903551,0.07178871724884103
1.0,0.02,path,left_boundary,bounded,exponential,0.05,0.12241886361648792,-0.00865645963608861,True,0.6081658254338551,True,True,1.003656850090905,True,33,9,24,0,0.2727272727272727,-0.0013437578679378614,0.02216005682688666,0.070799973072378,-0.03941909637931974,0.070799973072378
4.0,0.02,path,left_boundary,log,exponential,0.05,0.2762659799821085,-0.009852864190272037,True,0.0004570468837986878,True,True,0.8155591258429133,True,33,9,16,8,0.2727272727272727,-5.589034790531855e-11,0.027443593360847802,0.11371353107919174,-0.030622740428058515,0.11371353107919174
2.0,0.02,path,left_boundary,bounded,exponential,0.05,0.30190103941208873,-0.006344516527141747,True,0.7932390091306469,True,True,0.9848494473092091,True,33,9,24,0,0.2727272727272727,-0.0006665312329781625,0.030408824175420554,0.1183861467107738,-0.03428972402299957,0.1183861467107738
4.0,0.1,path,left_boundary,log,exponential,0.05,0.1764497568289121,-0.0427759058808018,True,4.567910838199358e-05,True,True,0.8155573528821451,True,33,9,17,7,0.2727272727272727,-1.2087145173644842e-10,0.03607926281019275,0.14030421967247955,-0.04345700113275669,0.14030421967247955
2.0,0.1,path,left_boundary,bounded,exponential,0.05,0.19888826021563766,-0.01405919579035826,True,0.041438178801829484,True,True,0.9789776856775126,True,33,9,24,0,0.2727272727272727,-0.00025919416433209386,0.040577589105705074,0.15491797756419973,-0.04650776785752672,0.15491797756419973
4.0,0.1,path,left_boundary,bounded,exponential,0.05,0.5788530600477854,-0.009313593892567926,True,0.025044018363651836,True,True,0.9450964923933314,True,33,9,24,0,0.2727272727272727,-6.8153635696122095e-06,0.05650086168203135,0.3108027564175397,-0.03720515283331216,0.3108027564175397
4.0,0.5,path,left_boundary,bounded,exponential,0.05,0.34855939649614387,-0.011430246658742715,True,0.0017967590308304783,True,True,0.9406863753824929,True,33,9,24,0,0.2727272727272727,-5.762191948532891e-06,0.06945880716805992,0.309138494237649,-0.03945574306193672,0.309138494237649
1.0,0.5,complete,left_boundary,symmetric,exponential,0.05,0.039652382174892246,-0.4134651486042076,True,0.00018432842185957214,True,True,0.00821637611758425,True,33,10,23,0,0.30303030303030304,-0.0007623275771623736,0.000650090979058277,0.001288336555197618,-0.001288336555197618,0.00013344622622898233
2.0,0.02,complete,boundary_pair,symmetric,exponential,0.05,0.0669594144096686,-0.015781000332454175,True,0.00011839208020316254,True,True,0.0036635066699570243,True,32,10,22,0,0.3125,-0.00025534181663934563,0.0003239752898993391,0.0009036979840957859,-0.0009036979840957859,8.405563928753912e-06
1.0,0.02,complete,boundary_pair,log,exponential,0.05,0.09004581490632657,-0.012979190170963288,True,0.39551501274164735,True,True,0.0315982380150687,True,32,10,22,0,0.3125,-0.00014897372373608164,0.00034376114621492574,0.0013809243679978045,-0.0013809243679978045,1.0931387220636246e-05
1.0,0.1,complete,boundary_pair,log,exponential,0.05,0.08681676976272507,-0.06468792705422768,True,0.08057772780839093,True,True,0.03155912316935776,True,32,10,22,0,0.3125,-0.0005091772499406788,0.00098412907232496,0.0035695963054480084,-0.0035695963054480084,4.9050855536178495e-05
1.0,0.5,complete,boundary_pair,log,exponential,0.05,0.07443866565262139,-0.31822010331429645,True,0.01748146545934041,True,True,0.0313886565226828,True,32,10,22,0,0.3125,-0.0008500833015447698,0.0013213428642794632,0.004124054238523189,-0.004124054238523189,0.0001535834870285968
2.0,0.1,complete,boundary_pair,symmetric,exponential,0.05,0.06466243870714286,-0.07876417598610638,True,2.423033020554037e-05,True,True,0.0036635066687656045,True,32,11,21,0,0.34375,-0.0007665002751622157,0.0008642638888649969,0.0022445753978650035,-0.0022445753978650035,3.724661708792709e-05
2.0,0.5,complete,boundary_pair,symmetric,exponential,0.05,0.05608472157317021,-0.3901262240190328,True,5.386432046065634e-06,True,True,0.0036635066628085042,True,32,11,21,0,0.34375,-0.0011008989999032083,0.0010871708815740743,0.002561702727274101,-0.002561702727274101,0.00010947709629915287
2.0,0.02,complete,left_boundary,symmetric,exponential,0.05,0.06657320061389312,-0.015781000332454175,True,1.0361327478088688e-05,True,True,0.0036635066699570243,True,33,12,21,0,0.36363636363636365,-0.00020041895072753224,0.0003040640261653173,0.0008816229908307216,-0.0008816229908307216,1.46318291690678e-05
1.0,0.02,complete,left_boundary,log,exponential,0.05,0.08968613014501485,-0.012979190170963288,True,0.35065831986543367,True,True,0.0315982380150687,True,33,12,21,0,0.36363636363636365,-0.00010870739867989421,0.0003264347593075146,0.0013604579310611264,-0.0013604579310611264,1.6472918255960867e-05
2.0,0.1,complete,left_boundary,symmetric,exponential,0.05,0.06283966721875507,-0.07876417598610638,True,2.072746036858184e-06,True,True,0.0036635066687656045,True,33,12,21,0,0.36363636363636365,-0.0005798629761006313,0.0007758345007764776,0.0021019619295263164,-0.0021019619295263164,6.511944105444534e-05
1.0,0.1,complete,left_boundary,log,exponential,0.05,0.0851122147865109,-0.06468792705422768,True,0.0703342881737528,True,True,0.03155912316935776,True,33,12,21,0,0.36363636363636365,-0.0003602126404793349,0.0009094888249167485,0.003428142226671954,-0.003428142226671954,7.410408539458568e-05
2.0,0.5,complete,left_boundary,symmetric,exponential,0.05,0.04898085614373815,-0.3901262240190328,True,4.140835514051502e-07,True,True,0.0036635066628085042,True,33,13,20,0,0.3939393939393939,-0.0006347624435254565,0.0007883084423280542,0.001957595094861167,-0.001957595094861167,0.00019660679447884577
1.0,0.5,complete,left_boundary,log,exponential,0.05,0.06770174947515785,-0.31822010331429645,True,0.014172961523643193,True,True,0.0313886565226828,True,33,13,20,0,0.3939393939393939,-0.0004751056624163752,0.001074663181864484,0.00348803019987895,-0.00348803019987895,0.0002332786004580617
2.0,0.1,ring,left_boundary,symmetric,exponential,0.05,0.01758123111998383,-0.05702685838485014,True,1.110888290539212e-05,True,True,0.29480068685965966,True,33,13,20,0,0.3939393939393939,-4.002461474403307e-08,0.004827632296202984,0.015850828587630972,-0.009362331299770547,0.015850828587630972
1.0,0.02,ring,left_boundary,symmetric,exponential,0.05,0.03953655014280044,-0.015886026232110436,True,0.012589523454177208,True,True,0.5074513327702949,True,33,14,19,0,0.42424242424242425,-5.5278310472778314e-05,0.009067268713658937,0.027968235369429634,-0.020583361995977295,0.027968235369429634
4.0,0.02,complete,boundary_pair,symmetric,exponential,0.05,0.09307338922051714,-0.014354874545962557,True,5.749515219673418e-09,True,True,0.0010735478903946567,True,32,14,18,0,0.4375,-0.00013046515597631148,0.0004526610668562827,0.0018086792332897006,-0.0018086792332897006,1.6077808612624533e-05
4.0,0.1,complete,boundary_pair,symmetric,exponential,0.05,0.08931404442905114,-0.07159011891096947,True,1.182083704740293e-09,True,True,0.0010735478903946567,True,32,14,18,0,0.4375,-0.000427363998989988,0.0011744729811828366,0.004249289501000175,-0.004249289501000175,7.043403690779049e-05
4.0,0.5,complete,boundary_pair,symmetric,exponential,0.05,0.07566900590696482,-0.35327828318883947,True,2.669123028426276e-10,True,True,0.0010735478903946567,True,32,14,18,0,0.4375,-0.0006761306130252942,0.0014099749020650737,0.0044646283545128895,-0.0044646283545128895,0.00019979979693973693
4.0,0.02,complete,left_boundary,symmetric,exponential,0.05,0.09258035521589053,-0.014354874545962557,True,4.431333712429452e-11,True,False,0.0010735478903946567,True,33,15,18,0,0.45454545454545453,-6.687553588352602e-05,0.0004264668599225649,0.001773421999691327,-0.001773421999691327,2.5087656593592023e-05
4.0,0.1,complete,left_boundary,symmetric,exponential,0.05,0.0869975302699943,-0.07159011891096947,True,8.921652702957802e-12,True,False,0.0010735478903946567,True,33,15,18,0,0.45454545454545453,-0.00020121500828597372,0.0010618443159633594,0.004017807856636607,-0.004017807856636607,0.00011078207390126382
4.0,0.5,complete,left_boundary,symmetric,exponential,0.05,0.06677835141934484,-0.35327828318883947,True,1.8251399527339042e-12,True,False,0.0010735478903946567,True,33,16,17,0,0.48484848484848486,-0.00015480037149774584,0.0010462816253159664,0.0035157792180355307,-0.0035157792180355307,0.00032365604025132166
0.5,0.02,ring,left_boundary,symmetric,exponential,0.05,0.03409427634218141,-0.0167898626622393,True,0.24834711154016517,True,True,0.6211637936820408,True,33,16,17,0,0.48484848484848486,-7.224759240127138e-05,0.0075821598111347225,0.022550213691868985,-0.016962022118212523,0.022550213691868985
2.0,0.02,ring,left_boundary,symmetric,exponential,0.05,0.04804682830697868,-0.0151873686071987,True,2.6565062658184163e-05,True,True,0.29480068699715395,True,33,16,17,0,0.48484848484848486,-7.508635109509942e-09,0.010454616028821338,0.03368175817054436,-0.022063892768199436,0.03368175817054436
2.0,0.02,complete,boundary_pair,log,exponential,0.05,0.157156988923971,-0.011419619463498287,True,0.060117681544506966,True,True,0.02312174784371753,True,32,16,16,0,0.5,-1.3411875765353964e-05,0.0006253319646206176,0.004191185782616569,-0.004191185782616569,2.9756307116157732e-05
2.0,0.1,complete,boundary_pair,log,exponential,0.05,0.15041055031301173,-0.056772166196283586,True,0.012412555702543078,True,True,0.023120894207969214,True,32,16,16,0,0.5,-4.334399207306383e-05,0.001705025602973539,0.010121984586996563,-0.010121984586996563,0.00013014540453684664
2.0,0.5,complete,boundary_pair,log,exponential,0.05,0.12585176310797386,-0.27613309291507987,True,0.0028343058760914165,True,True,0.02311663921387555,True,32,16,16,0,0.5,-5.2248135251259376e-05,0.0021966315495297838,0.01074881251801496,-0.01074881251801496,0.000370790237434776
2.0,0.02,complete,left_boundary,log,exponential,0.05,0.15665471177811502,-0.011419619463498287,True,0.04747666628277988,True,True,0.02312174784371753,True,33,17,16,0,0.5151515151515151,9.936726398540596e-06,0.0005976338064749439,0.00414985131532708,-0.00414985131532708,3.9247684864990307e-05
2.0,0.1,complete,left_boundary,log,exponential,0.05,0.1480373989799008,-0.056772166196283586,True,0.009678972669717914,True,True,0.023120894207969214,True,33,17,16,0,0.5151515151515151,4.4027610048069654e-05,0.001594671235980578,0.009826880545431266,-0.009826880545431266,0.0001727468700479795
0.5,0.02,ring,boundary_pair,symmetric,exponential,0.05,0.03346417456675283,-0.0167898626622393,True,0.33504313043778466,True,True,0.6211637936820408,True,32,17,15,0,0.53125,0.00026551987432462537,0.007432817247144108,0.021403009959447227,-0.015732895746235022,0.021403009959447227
1.0,0.02,ring,boundary_pair,symmetric,exponential,0.05,0.03932109910069806,-0.015886026232110436,True,0.0332024898023693,True,True,0.5074513327702949,True,32,17,15,0,0.53125,4.0665778071640596e-05,0.008997967874855205,0.02704708126052617,-0.01961874728609432,0.02704708126052617
4.0,0.02,ring,boundary_pair,symmetric,exponential,0.05,0.06744924509393074,-0.01405923674931308,True,1.830857908353775e-06,True,True,0.08802112051166781,True,32,17,14,1,0.53125,2.1892452434224552e-10,0.013384068293591088,0.04479662615936626,-0.02395471548298135,0.04479662615936626
2.0,0.5,complete,left_boundary,log,exponential,0.05,0.11651441008713231,-0.27613309291507987,True,0.0020790998151379724,True,True,0.02311663921387555,True,33,18,15,0,0.5454545454545454,0.00013322276605379213,0.0018525727124126302,0.009443401413226915,-0.009443401413226915,0.0005079910642687285
0.5,0.1,ring,left_boundary,symmetric,exponential,0.05,0.012324222772142589,-0.070542060642159,True,0.022421615733234607,True,True,0.6208253510716685,True,33,18,15,0,0.5454545454545454,3.483138686319505e-05,0.0034759018455982685,0.011055015719863219,-0.006787580792986508,0.011055015719863219
1.0,0.1,ring,left_boundary,symmetric,exponential,0.05,0.014263585450232997,-0.059010677836936115,True,0.005210788582129362,True,True,0.5074484543113406,True,33,18,15,0,0.5454545454545454,1.057644594161522e-06,0.003957853183818533,0.012871631076971925,-0.007850385408722,0.012871631076971925
0.0,0.5,ring,left_boundary,log,exponential,0.05,0.0003255307674502701,-0.4999999999999998,True,7.629394531472045e-06,True,True,0.8485281374238571,True,33,19,14,0,0.5757575757575758,7.54979926807179e-09,9.817002999295993e-05,0.00031808032341872983,-0.00014135934056783183,0.00031808032341872983
0.0,0.5,ring,left_boundary,bounded,exponential,0.05,0.0003255307674502701,-0.4999999999999998,True,7.629394531472045e-06,True,True,0.8485281374238571,True,33,19,14,0,0.5757575757575758,7.54979926807179e-09,9.817002999295993e-05,0.00031808032341872983,-0.00014135934056783183,0.00031808032341872983
0.0,0.5,ring,left_boundary,symmetric,exponential,0.05,0.0003255307674502701,-0.4999999999999998,True,7.629394531472045e-06,True,True,0.8485281374238571,True,33,19,14,0,0.5757575757575758,7.54979926807179e-09,9.817002999295993e-05,0.00031808032341872983,-0.00014135934056783183,0.00031808032341872983
0.5,0.5,ring,left_boundary,symmetric,exponential,0.05,0.0005612697839135729,-0.2248719115615425,True,3.3228222430373166e-05,True,True,0.619142872872308,True,33,19,14,0,0.5757575757575758,9.712723074894927e-08,0.00016043322525934075,0.0005481086304058733,-0.0002415015307757264,0.0005481086304058733
2.0,0.5,ring,left_boundary,symmetric,exponential,0.05,0.0009242099543248155,-0.14249600643403262,True,4.151068150946951e-06,True,True,0.29480068617218813,True,33,19,14,0,0.5757575757575758,1.2826953291840068e-09,0.0002609164694258525,0.0009020206322563112,-0.00038749549262054393,0.0009020206322563112
0.0,0.1,ring,left_boundary,log,exponential,0.05,0.006757003629674146,-0.10000000000000023,True,0.01277999320596131,True,True,0.9547589359887343,True,33,19,14,0,0.5757575757575758,2.905327631088847e-05,0.0021352024759974894,0.006085783080002006,-0.0037780460142023955,0.006085783080002006
0.0,0.1,ring,left_boundary,bounded,exponential,0.05,0.006757003629674146,-0.10000000000000023,True,0.01277999320596131,True,True,0.9547589359887343,True,33,19,14,0,0.5757575757575758,2.905327631088847e-05,0.0021352024759974894,0.006085783080002006,-0.0037780460142023955,0.006085783080002006
0.0,0.1,ring,left_boundary,symmetric,exponential,0.05,0.006757003629674146,-0.10000000000000023,True,0.01277999320596131,True,True,0.9547589359887343,True,33,19,14,0,0.5757575757575758,2.905327631088847e-05,0.0021352024759974894,0.006085783080002006,-0.0037780460142023955,0.006085783080002006
0.0,0.02,ring,left_boundary,log,exponential,0.05,0.019367752373702217,-0.02000000000000027,True,0.6006970081610947,True,True,0.9901980148519801,True,33,19,14,0,0.5757575757575758,0.0004567559452703582,0.004926059526006346,0.01227018962283475,-0.008488430903378051,0.01227018962283475
0.0,0.02,ring,left_boundary,bounded,exponential,0.05,0.019367752373702217,-0.02000000000000027,True,0.6006970081610947,True,True,0.9901980148519801,True,33,19,14,0,0.5757575757575758,0.0004567559452703582,0.004926059526006346,0.01227018962283475,-0.008488430903378051,0.01227018962283475
0.0,0.02,ring,left_boundary,symmetric,exponential,0.05,0.019367752373702217,-0.02000000000000027,True,0.6006970081610947,True,True,0.9901980148519801,True,33,19,14,0,0.5757575757575758,0.0004567559452703582,0.004926059526006346,0.01227018962283475,-0.008488430903378051,0.01227018962283475
0.0,0.5,ring,boundary_pair,log,exponential,0.05,0.0002441555261682997,-0.4999999999999998,True,7.629394531472043e-06,True,True,0.8485281374238571,True,32,19,13,0,0.59375,1.2133661510813683e-08,7.371836208712497e-05,0.0002385602299246698,-0.00010601222514426396,0.0002385602299246698
0.0,0.5,ring,boundary_pair,bounded,exponential,0.05,0.0002441555261682997,-0.4999999999999998,True,7.629394531472043e-06,True,True,0.8485281374238571,True,32,19,13,0,0.59375,1.2133661510813683e-08,7.371836208712497e-05,0.0002385602299246698,-0.00010601222514426396,0.0002385602299246698
0.0,0.5,ring,boundary_pair,symmetric,exponential,0.05,0.0002441555261682997,-0.4999999999999998,True,7.629394531472043e-06,True,True,0.8485281374238571,True,32,19,13,0,0.59375,1.2133661510813683e-08,7.371836208712497e-05,0.0002385602299246698,-0.00010601222514426396,0.0002385602299246698
0.0,0.1,ring,boundary_pair,log,exponential,0.05,0.005863322922868396,-0.10000000000000023,True,0.012779993205961314,True,True,0.9547589359887343,True,32,19,13,0,0.59375,3.842308617058856e-05,0.0018417387818269895,0.005262850103405351,-0.003250396535237686,0.005262850103405351
0.0,0.1,ring,boundary_pair,bounded,exponential,0.05,0.005863322922868396,-0.10000000000000023,True,0.012779993205961314,True,True,0.9547589359887343,True,32,19,13,0,0.59375,3.842308617058856e-05,0.0018417387818269895,0.005262850103405351,-0.003250396535237686,0.005262850103405351
0.0,0.1,ring,boundary_pair,symmetric,exponential,0.05,0.005863322922868396,-0.10000000000000023,True,0.012779993205961314,True,True,0.9547589359887343,True,32,19,13,0,0.59375,3.842308617058856e-05,0.0018417387818269895,0.005262850103405351,-0.003250396535237686,0.005262850103405351
0.5,0.1,ring,boundary_pair,symmetric,exponential,0.05,0.011841864587867047,-0.070542060642159,True,0.030032615373464185,True,True,0.6208253510716685,True,32,19,13,0,0.59375,0.0001050309103653533,0.0034512433642159687,0.010518951380173447,-0.006378727012895408,0.010518951380173447
0.0,0.02,ring,boundary_pair,log,exponential,0.05,0.018386049010932985,-0.02000000000000027,True,0.6006970081610947,True,True,0.9901980148519801,True,32,19,13,0,0.59375,0.0005635047191829036,0.004546750784690813,0.011407619806796537,-0.007709223911639283,0.011407619806796537
0.0,0.02,ring,boundary_pair,bounded,exponential,0.05,0.018386049010932985,-0.02000000000000027,True,0.6006970081610947,True,True,0.9901980148519801,True,32,19,13,0,0.59375,0.0005635047191829036,0.004546750784690813,0.011407619806796537,-0.007709223911639283,0.011407619806796537
0.0,0.02,ring,boundary_pair,symmetric,exponential,0.05,0.018386049010932985,-0.02000000000000027,True,0.6006970081610947,True,True,0.9901980148519801,True,32,19,13,0,0.59375,0.0005635047191829036,0.004546750784690813,0.011407619806796537,-0.007709223911639283,0.011407619806796537
2.0,0.1,ring,boundary_pair,symmetric,exponential,0.05,0.017577581590298555,-0.05702685838485014,True,0.0009624566077757321,True,True,0.29480068685965966,True,32,19,13,0,0.59375,6.940246617773496e-06,0.004954414395332211,0.015786687373251132,-0.009294613529694868,0.015786687373251132
4.0,0.1,ring,boundary_pair,symmetric,exponential,0.05,0.026037999865031414,-0.058111825001905544,True,1.8307971664792949e-06,True,True,0.08802112051166781,True,32,19,13,0,0.59375,1.6804220809990555e-09,0.007147359088425802,0.023245100894576366,-0.012687593078925495,0.023245100894576366
2.0,0.02,ring,boundary_pair,symmetric,exponential,0.05,0.04805047717159503,-0.0151873686071987,True,0.0009778801332239787,True,True,0.29480068699715395,True,32,19,13,0,0.59375,1.4284838303797731e-06,0.010713926611424694,0.03353398782227693,-0.021905170951214296,0.03353398782227693
1.0,0.5,ring,left_boundary,symmetric,exponential,0.05,0.0006738653812757753,-0.1568973963615148,True,3.404240468872157e-05,True,True,0.5074340627903889,True,33,20,13,0,0.6060606060606061,8.071053678171403e-08,0.00019089297242083587,0.0006579342997697617,-0.00028749484576976185,0.0006579342997697617
0.5,0.5,ring,left_boundary,log,exponential,0.05,0.0008423528903831031,-0.23575696615026873,True,8.971483030736834e-05,True,True,0.7871890121353317,True,33,20,13,0,0.6060606060606061,5.19387560431921e-07,0.0002447334167171748,0.0008210897742039427,-0.0003505832843240258,0.0008210897742039427
0.5,0.5,ring,left_boundary,bounded,exponential,0.05,0.0013723846086350678,-0.27733302311994457,True,0.00011002101928550323,True,True,0.8528887260223501,True,33,20,13,0,0.6060606060606061,5.907934149415681e-07,0.00040896574141866974,0.0013354764449959615,-0.0005394908712039643,0.0013354764449959615
0.5,0.1,ring,left_boundary,log,exponential,0.05,0.015357739408935549,-0.06183828912705504,True,0.04315495183656069,True,True,0.816731917884158,True,33,20,13,0,0.6060606060606061,0.00018937778611284942,0.004311873897211085,0.01338642462290038,-0.007622885123862373,0.01338642462290038
0.5,0.1,ring,left_boundary,bounded,exponential,0.05,0.018814037731865865,-0.06095294738936556,True,0.048493392243240716,True,True,0.9204237944193602,True,33,20,13,0,0.6060606060606061,0.00026580772147492826,0.005478106509914084,0.016123014552407902,-0.008473451922563303,0.016123014552407902
0.5,0.02,ring,left_boundary,log,exponential,0.05,0.04208565596758178,-0.014233902642092497,True,1.060103725876741,True,True,0.8232269237155012,True,33,20,13,0,0.6060606060606061,0.0007964819907136933,0.007920021423390312,0.02401807470039861,-0.014647761020149003,0.02401807470039861
0.5,0.5,ring,boundary_pair,symmetric,exponential,0.05,0.000529609570313326,-0.2248719115615425,True,5.9269746537652366e-05,True,True,0.619142872872308,True,32,20,12,0,0.625,3.6135793746378594e-07,0.00015814915419000707,0.0005168450922961354,-0.00022745775273198224,0.0005168450922961354
0.5,0.5,ring,boundary_pair,log,exponential,0.05,0.0007494437090625353,-0.23575696615026873,True,0.00010870058440668957,True,True,0.7871890121353317,True,32,20,12,0,0.625,9.98561869405704e-07,0.00022514689590963396,0.0007297407437944643,-0.00031113170045251443,0.0007297407437944643
2.0,0.5,complete,boundary_pair,bounded,exponential,0.05,0.2683717059643107,-0.18975308218547376,True,0.059625025800166605,True,True,0.049893792882395795,True,32,20,12,0,0.625,0.0007674937082659261,0.003906810595914082,0.03432180101167881,-0.03432180101167881,0.0008136298799705788
1.0,0.1,ring,boundary_pair,symmetric,exponential,0.05,0.014068238065271611,-0.059010677836936115,True,0.02594642853983368,True,True,0.5074484543113406,True,32,20,12,0,0.625,8.999669934277223e-05,0.003997681547774316,0.012542021907266245,-0.007545189246505397,0.012542021907266245
0.5,0.02,ring,boundary_pair,log,exponential,0.05,0.04144790493321392,-0.014233902642092497,True,1.1184550642350635,True,True,0.8232269237155012,True,32,20,12,0,0.625,0.0010874351499214688,0.007805010853970766,0.02301225012799192,-0.013636207255887212,0.02301225012799192
0.5,0.02,ring,left_boundary,bounded,exponential,0.05,0.04870039406482772,-0.012885110498317608,True,1.151613739134577,True,True,0.9375404608132505,True,33,21,12,0,0.6363636363636364,0.0014613472166229574,0.009166235019319851,0.025769262780777024,-0.013131893097370825,0.025769262780777024
1.0,0.02,ring,left_boundary,log,exponential,0.05,0.06694035048053523,-0.0122942204697533,True,0.7946345527985826,True,True,0.783646863652865,True,33,21,12,0,0.6363636363636364,0.0007041496323854091,0.010816855362956875,0.03745611717584453,-0.01975705099403502,0.03745611717584453
0.5,0.5,ring,boundary_pair,bounded,exponential,0.05,0.0011232682904823601,-0.27733302311994457,True,0.00011952101710453702,True,True,0.8528887260223501,True,32,21,11,0,0.65625,9.495875209801974e-07,0.00033865313161066937,0.0010924100795106479,-0.00044091579412352893,0.0010924100795106479
2.0,0.02,complete,boundary_pair,bounded,exponential,0.05,0.3349196774227948,-0.008269024064357477,True,1.2095225193737644,True,True,0.05034379949912774,True,32,21,11,0,0.65625,6.320175175253406e-05,0.0008997467166170382,0.010400397689957597,-0.010400397689957597,6.559438386111172e-05
4.0,0.02,complete,boundary_pair,log,exponential,0.05,0.30948352574209337,-0.010092918165822997,True,0.0008973717389760649,True,True,0.01751140445901462,True,32,21,11,0,0.65625,7.868931960752779e-06,0.0012395921680054805,0.013759810560586616,-0.013759810560586616,0.00010134963054103663
2.0,0.1,complete,boundary_pair,bounded,exponential,0.05,0.32059452889741635,-0.04071018703699769,True,0.2525048585044543,True,True,0.05025653457826147,True,32,21,11,0,0.65625,0.0002747807904970312,0.002637140057398438,0.02789668407096424,-0.02789668407096424,0.00028571781330877233
4.0,0.1,complete,boundary_pair,log,exponential,0.05,0.2937321307759791,-0.04972741799599751,True,0.00019076780670701727,True,True,0.017511404004549057,True,32,21,11,0,0.65625,3.3383021080718445e-05,0.0031131001259662797,0.031470792776363,-0.031470792776363,0.0004201599038868298
4.0,0.5,complete,boundary_pair,log,exponential,0.05,0.24098913895881785,-0.2323437765975754,True,4.806251168742994e-05,True,True,0.017511401732225,True,32,21,11,0,0.65625,8.908554277657632e-05,0.0038055946272140323,0.032604646168283735,-0.032604646168283735,0.001006999449324475
0.5,0.1,ring,boundary_pair,log,exponential,0.05,0.014602944583238835,-0.06183828912705504,True,0.04747769830176994,True,True,0.816731917884158,True,32,21,11,0,0.65625,0.00027532397187373867,0.004190639159703783,0.012590971996669097,-0.007061298667862568,0.012590971996669097
0.5,0.1,ring,boundary_pair,bounded,exponential,0.05,0.017241258232419898,-0.06095294738936556,True,0.05005621061007181,True,True,0.9204237944193602,True,32,21,11,0,0.65625,0.00036633661445983207,0.005028290780071023,0.01463250980012317,-0.0075753539070778295,0.01463250980012317
0.5,0.02,ring,boundary_pair,bounded,exponential,0.05,0.04743330283099169,-0.012885110498317608,True,1.1716444144551672,True,True,0.9375404608132505,True,32,21,11,0,0.65625,0.0018293079837742622,0.008814924258159988,0.024476360550226776,-0.012000433495890125,0.024476360550226776
1.0,0.5,ring,left_boundary,log,exponential,0.05,0.0017607525988656818,-0.12747512494634772,True,0.0004117811262842881,True,True,0.776592726625405,True,33,22,11,0,0.6666666666666666,6.049658648812082e-06,0.0004978472538307703,0.0017056817890861752,-0.0006933618561664294,0.0017056817890861752
2.0,0.02,complete,left_boundary,bounded,exponential,0.05,0.3346301710066286,-0.008269024064357477,True,1.2081827995874086,True,True,0.05034379949912774,True,33,22,11,0,0.6666666666666666,6.830855141887193e-05,0.0008736178360622715,0.010374398332623602,-0.010374398332623602,7.141344892624968e-05
1.0,0.5,ring,left_boundary,bounded,exponential,0.05,0.004856383878977559,-0.15526997445651075,True,0.0008997620589539459,True,True,0.8526535014343211,True,33,22,11,0,0.6666666666666666,1.6587309329150167e-05,0.0014163965651879996,0.004681211577770099,-0.001674315650910585,0.004681211577770099
2.0,0.1,complete,left_boundary,bounded,exponential,0.05,0.3192161175387974,-0.04071018703699769,True,0.2513581567798149,True,True,0.05025653457826147,True,33,22,11,0,0.6666666666666666,0.00030003472698880707,0.002554108043040796,0.027691829653304578,-0.027691829653304578,0.0003116182116449928
2.0,0.5,complete,left_boundary,bounded,exponential,0.05,0.2627485603798367,-0.18975308218547376,True,0.05836172592511162,True,True,0.049893792882395795,True,33,22,11,0,0.6666666666666666,0.000884461518503743,0.0037273068692291558,0.03325285962680924,-0.03325285962680924,0.0009006948540277726
